,Track_id,Title,Artist_id,Artists,Album,Album Release Date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
9410,5lM87DPfjUyGe7oE36lERa,You Probably Won't Die For A While,3SGLeWc7J5Ve0CinAOrb3a,Skegss,Holiday Food,2017-04-07,0.373,0.973,2,-2.698,1,0.0852,0.0241,0.717,0.292,0.591,83.196,audio_features,5lM87DPfjUyGe7oE36lERa,spotify:track:5lM87DPfjUyGe7oE36lERa,https://api.spotify.com/v1/tracks/5lM87DPfjUyGe7oE36lERa,https://api.spotify.com/v1/audio-analysis/5lM87DPfjUyGe7oE36lERa,171515,4
9411,2YTrgbxNPcqzSXQY9acap9,Clouds & Cream,3ZGr7nQBXDU2WhyXgRVbt0,Sticky Fingers,Caress Your Soul,2013-03-08,0.659,0.89,6,-8.446,1,0.057,0.0816,2.69e-05,0.112,0.612,90.005,audio_features,2YTrgbxNPcqzSXQY9acap9,spotify:track:2YTrgbxNPcqzSXQY9acap9,https://api.spotify.com/v1/tracks/2YTrgbxNPcqzSXQY9acap9,https://api.spotify.com/v1/audio-analysis/2YTrgbxNPcqzSXQY9acap9,174347,4
9412,2sgiNX2CQg1VWzGYIpLg2E,Freddy Crabs,3ZGr7nQBXDU2WhyXgRVbt0,Sticky Fingers,Caress Your Soul,2013-03-08,0.447,0.684,9,-8.733,0,0.0436,0.174,0.0546,0.184,0.244,176.044,audio_features,2sgiNX2CQg1VWzGYIpLg2E,spotify:track:2sgiNX2CQg1VWzGYIpLg2E,https://api.spotify.com/v1/tracks/2sgiNX2CQg1VWzGYIpLg2E,https://api.spotify.com/v1/audio-analysis/2sgiNX2CQg1VWzGYIpLg2E,307600,4
9413,08lGalwWh1k8ikeFeaEn94,Teenage Vertigo,3ZGr7nQBXDU2WhyXgRVbt0,Sticky Fingers,Teenage Vertigo,2019-08-27,0.318,0.982,8,-3.706,0,0.314,0.00143,0.0645,0.38,0.53,179.96,audio_features,08lGalwWh1k8ikeFeaEn94,spotify:track:08lGalwWh1k8ikeFeaEn94,https://api.spotify.com/v1/tracks/08lGalwWh1k8ikeFeaEn94,https://api.spotify.com/v1/audio-analysis/08lGalwWh1k8ikeFeaEn94,170679,4
9414,6S1uChw6pG15PuQNoI3DNc,Cool & Calm,3ZGr7nQBXDU2WhyXgRVbt0,Sticky Fingers,Yours To Keep,2019-02-08,0.567,0.779,4,-6.417,0,0.0504,0.203,7.23e-05,0.268,0.472,83.994,audio_features,6S1uChw6pG15PuQNoI3DNc,spotify:track:6S1uChw6pG15PuQNoI3DNc,https://api.spotify.com/v1/tracks/6S1uChw6pG15PuQNoI3DNc,https://api.spotify.com/v1/audio-analysis/6S1uChw6pG15PuQNoI3DNc,197815,4
9415,6GUShMEvC9tNHr2O2iuS4Q,Mayhem,78DoiOUHouyEPI7aNgqkkm,Surf Trash,Busy Doing Nothing,2019-03-22,0.479,0.817,11,-5.15,0,0.0684,0.000369,3.07e-05,0.434,0.72,166.122,audio_features,6GUShMEvC9tNHr2O2iuS4Q,spotify:track:6GUShMEvC9tNHr2O2iuS4Q,https://api.spotify.com/v1/tracks/6GUShMEvC9tNHr2O2iuS4Q,https://api.spotify.com/v1/audio-analysis/6GUShMEvC9tNHr2O2iuS4Q,134284,4
9416,3IykYGthSZkhuXvwOsBwQU,Do What I Want,1aQ7P3HtKOQFW16ebjiks1,The Chats,Do What I Want,2018-07-03,0.46,0.908,4,-5.153,1,0.0964,0.0144,0.000483,0.321,0.72,91.973,audio_features,3IykYGthSZkhuXvwOsBwQU,spotify:track:3IykYGthSZkhuXvwOsBwQU,https://api.spotify.com/v1/tracks/3IykYGthSZkhuXvwOsBwQU,https://api.spotify.com/v1/audio-analysis/3IykYGthSZkhuXvwOsBwQU,168699,4
9417,2Oed9gZ5WKs6IJ55G1p3DY,Deny - Remastered,3RGLhK1IP9jnYFH4BRFJBS,The Clash,The Clash (Remastered),1977,0.337,0.929,7,-6.59,1,0.0722,0.0655,0.0,0.131,0.753,161.791,audio_features,2Oed9gZ5WKs6IJ55G1p3DY,spotify:track:2Oed9gZ5WKs6IJ55G1p3DY,https://api.spotify.com/v1/tracks/2Oed9gZ5WKs6IJ55G1p3DY,https://api.spotify.com/v1/audio-analysis/2Oed9gZ5WKs6IJ55G1p3DY,186627,4
9418,3CMeNdZ7yAPO39yZ4ugucw,Tastes Like Funk,2ZYDOQEDVmaVVU12m3wO3Q,I Set The Sea On Fire,Sleep Now Suburbia,2016-04-15,0.528,0.965,11,-3.322,0,0.0968,0.075,0.00015,0.158,0.526,104.616,audio_features,3CMeNdZ7yAPO39yZ4ugucw,spotify:track:3CMeNdZ7yAPO39yZ4ugucw,https://api.spotify.com/v1/tracks/3CMeNdZ7yAPO39yZ4ugucw,https://api.spotify.com/v1/audio-analysis/3CMeNdZ7yAPO39yZ4ugucw,238000,4
9419,4rZtjSXxcGkRutV0GiBEgp,White Noise,3ExT45ORJ8pT516HRZbr7G,The Living End,White Noise Rarities Collector's Edition,2008-01-01,0.261,0.965,0,-4.53,1,0.0967,0.000371,0.000427,0.156,0.397,140.918,audio_features,4rZtjSXxcGkRutV0GiBEgp,spotify:track:4rZtjSXxcGkRutV0GiBEgp,https://api.spotify.com/v1/tracks/4rZtjSXxcGkRutV0GiBEgp,https://api.spotify.com/v1/audio-analysis/4rZtjSXxcGkRutV0GiBEgp,224267,4
9420,6BqMDVtK5cVWuCHxSoBVdg,Roll On,3ExT45ORJ8pT516HRZbr7G,The Living End,Roll On,2000-11-27,0.419,0.922,7,-4.583,1,0.0694,0.00136,0.0,0.11,0.546,146.347,audio_features,6BqMDVtK5cVWuCHxSoBVdg,spotify:track:6BqMDVtK5cVWuCHxSoBVdg,https://api.spotify.com/v1/tracks/6BqMDVtK5cVWuCHxSoBVdg,https://api.spotify.com/v1/audio-analysis/6BqMDVtK5cVWuCHxSoBVdg,188747,4
9421,7fPqh7pHSRV7rStdcvtwp7,Lemon to a Knife Fight,0Ya43ZKWHTKkAbkoJJkwIB,The Wombats,Beautiful People Will Ruin Your Life,2018-02-09,0.556,0.845,9,-3.578,0,0.0442,0.000726,0.0,0.0942,0.718,150.003,audio_features,7fPqh7pHSRV7rStdcvtwp7,spotify:track:7fPqh7pHSRV7rStdcvtwp7,https://api.spotify.com/v1/tracks/7fPqh7pHSRV7rStdcvtwp7,https://api.spotify.com/v1/audio-analysis/7fPqh7pHSRV7rStdcvtwp7,205822,4
9422,0ksLGbDH7R769GrbCarbBs,Turn,0Ya43ZKWHTKkAbkoJJkwIB,The Wombats,Beautiful People Will Ruin Your Life,2018-02-09,0.55,0.842,1,-3.902,1,0.0486,0.0084,0.0,0.0779,0.379,105.119,audio_features,0ksLGbDH7R769GrbCarbBs,spotify:track:0ksLGbDH7R769GrbCarbBs,https://api.spotify.com/v1/tracks/0ksLGbDH7R769GrbCarbBs,https://api.spotify.com/v1/audio-analysis/0ksLGbDH7R769GrbCarbBs,207679,4
9423,63zTOnH2WDNeAcocLFyI7l,Bulls and Roosters,29q1axQPERERxUzqufXMqB,Together Pangea,Bulls and Roosters,2017-08-25,0.476,0.902,5,-4.199,1,0.0411,6.79e-05,0.000525,0.283,0.533,131.475,audio_features,63zTOnH2WDNeAcocLFyI7l,spotify:track:63zTOnH2WDNeAcocLFyI7l,https://api.spotify.com/v1/tracks/63zTOnH2WDNeAcocLFyI7l,https://api.spotify.com/v1/audio-analysis/63zTOnH2WDNeAcocLFyI7l,186373,4
9424,5tQkgG7unCiJxaOFp5yc5O,Badillac,29q1axQPERERxUzqufXMqB,Together Pangea,Badillac,2014-01-01,0.343,0.926,0,-2.953,1,0.0696,0.000277,0.000286,0.261,0.502,132.436,audio_features,5tQkgG7unCiJxaOFp5yc5O,spotify:track:5tQkgG7unCiJxaOFp5yc5O,https://api.spotify.com/v1/tracks/5tQkgG7unCiJxaOFp5yc5O,https://api.spotify.com/v1/audio-analysis/5tQkgG7unCiJxaOFp5yc5O,147880,4
9425,6w8a64C9MU66UdSTnEaW6T,Ratchet,3MM8mtgFzaEJsqbjZBSsHJ,Bloc Party,Ratchet,2013-06-26,0.745,0.737,0,-5.657,1,0.173,0.0076,0.0,0.0758,0.851,138.034,audio_features,6w8a64C9MU66UdSTnEaW6T,spotify:track:6w8a64C9MU66UdSTnEaW6T,https://api.spotify.com/v1/tracks/6w8a64C9MU66UdSTnEaW6T,https://api.spotify.com/v1/audio-analysis/6w8a64C9MU66UdSTnEaW6T,198018,4
9426,0R194013qdfjeFiap76Nzs,Red Right Hand,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Crying Lightning,2009-08-16,0.422,0.819,2,-7.698,1,0.051,0.000484,0.0412,0.185,0.598,139.784,audio_features,0R194013qdfjeFiap76Nzs,spotify:track:0R194013qdfjeFiap76Nzs,https://api.spotify.com/v1/tracks/0R194013qdfjeFiap76Nzs,https://api.spotify.com/v1/audio-analysis/0R194013qdfjeFiap76Nzs,259813,4
9427,0fITTsx6ok4qTOsA2PoDo8,Suddenly,6rbA09kzdZICoLg7sWbkGd,A. Swayze & The Ghosts,Suddenly,2018-09-24,0.397,0.928,9,-3.298,1,0.0496,0.00139,0.0146,0.0531,0.896,179.401,audio_features,0fITTsx6ok4qTOsA2PoDo8,spotify:track:0fITTsx6ok4qTOsA2PoDo8,https://api.spotify.com/v1/tracks/0fITTsx6ok4qTOsA2PoDo8,https://api.spotify.com/v1/audio-analysis/0fITTsx6ok4qTOsA2PoDo8,236887,4
9428,5J2v5N7dT5Vhrui0D8U9Xm,Transparency,7yjYuOlhk0VSwqqBHR3Xmc,Good Boy,Transparency,2015-09-25,0.742,0.56,4,-7.723,1,0.0308,0.213,8.62e-06,0.0895,0.683,107.005,audio_features,5J2v5N7dT5Vhrui0D8U9Xm,spotify:track:5J2v5N7dT5Vhrui0D8U9Xm,https://api.spotify.com/v1/tracks/5J2v5N7dT5Vhrui0D8U9Xm,https://api.spotify.com/v1/audio-analysis/5J2v5N7dT5Vhrui0D8U9Xm,204504,4
9429,74C8peUkhtu7v0gMtVNdec,Ya Mum's Ya Dad,7yjYuOlhk0VSwqqBHR3Xmc,Good Boy,Plum,2016-09-23,0.501,0.811,11,-6.479,1,0.0668,0.232,1.29e-05,0.344,0.857,156.023,audio_features,74C8peUkhtu7v0gMtVNdec,spotify:track:74C8peUkhtu7v0gMtVNdec,https://api.spotify.com/v1/tracks/74C8peUkhtu7v0gMtVNdec,https://api.spotify.com/v1/audio-analysis/74C8peUkhtu7v0gMtVNdec,213081,4
9430,6XE0ahszRO63fx5AgNTDeL,Green Dress,7yjYuOlhk0VSwqqBHR3Xmc,Good Boy,No Love for Back Home - EP,2016-04-01,0.486,0.7,4,-10.152,1,0.0556,0.00379,8.48e-06,0.164,0.261,76.474,audio_features,6XE0ahszRO63fx5AgNTDeL,spotify:track:6XE0ahszRO63fx5AgNTDeL,https://api.spotify.com/v1/tracks/6XE0ahszRO63fx5AgNTDeL,https://api.spotify.com/v1/audio-analysis/6XE0ahszRO63fx5AgNTDeL,245667,4
9431,70C784n12sMtnEzpdiWJ4x,Get Better,2PEQbwExbNOq0vASBvo5An,White Blanks,Sometimes It Takes a While... to Figure It Out,2018-11-23,0.476,0.865,6,-7.653,0,0.0542,2.11e-05,3.46e-05,0.115,0.688,150.07,audio_features,70C784n12sMtnEzpdiWJ4x,spotify:track:70C784n12sMtnEzpdiWJ4x,https://api.spotify.com/v1/tracks/70C784n12sMtnEzpdiWJ4x,https://api.spotify.com/v1/audio-analysis/70C784n12sMtnEzpdiWJ4x,223867,4
9432,70rLOatEpN8uTtaW3UyCqu,Feelin' Old,1aQcyDr9KqWk7CIiv87E3o,Verge Collection,Flaneur,2018-03-30,0.47,0.91,6,-6.458,1,0.0425,1.07e-05,0.00906,0.326,0.32,130.013,audio_features,70rLOatEpN8uTtaW3UyCqu,spotify:track:70rLOatEpN8uTtaW3UyCqu,https://api.spotify.com/v1/tracks/70rLOatEpN8uTtaW3UyCqu,https://api.spotify.com/v1/audio-analysis/70rLOatEpN8uTtaW3UyCqu,240522,4
9433,5yH8Ce7MpMwJPDSRvgIZF6,NO CD,4oDjh8wNW5vDHyFRrDYC4k,"Loyle Carner, Rebel Kleff",Yesterday's Gone,2017-01-20,0.805,0.784,10,-6.699,0,0.346,0.688,0.0,0.103,0.745,94.992,audio_features,5yH8Ce7MpMwJPDSRvgIZF6,spotify:track:5yH8Ce7MpMwJPDSRvgIZF6,https://api.spotify.com/v1/tracks/5yH8Ce7MpMwJPDSRvgIZF6,https://api.spotify.com/v1/audio-analysis/5yH8Ce7MpMwJPDSRvgIZF6,257920,4
9434,6wMith98wlaLshmnNw4P9R,DO YOU KNOW ME?,4Xxkt0tSJr1uNxGDZcJLRc,VANT,DUMB BLOOD,2017-02-17,0.385,0.963,1,-2.532,0,0.0846,8.96e-05,0.000141,0.132,0.412,144.901,audio_features,6wMith98wlaLshmnNw4P9R,spotify:track:6wMith98wlaLshmnNw4P9R,https://api.spotify.com/v1/tracks/6wMith98wlaLshmnNw4P9R,https://api.spotify.com/v1/audio-analysis/6wMith98wlaLshmnNw4P9R,154267,4
9435,5zVW76plgG9B4904OXXXZd,Kiss the Sky,4a9trpOGiMh1H2xMOiDYLR,Shawn Lee's Ping Pong Orchestra,Voices and Choices,2006-01-30,0.564,0.682,6,-6.46,0,0.0289,0.0838,0.697,0.19,0.302,85.276,audio_features,5zVW76plgG9B4904OXXXZd,spotify:track:5zVW76plgG9B4904OXXXZd,https://api.spotify.com/v1/tracks/5zVW76plgG9B4904OXXXZd,https://api.spotify.com/v1/audio-analysis/5zVW76plgG9B4904OXXXZd,219823,4
9436,6QJoWMGCwp6VPXfsJcNGHU,Homebound,5p1ichthTka1KT0iUvrlIu,L'Indécis,Moka,2016-02-15,0.569,0.87,9,-4.019,0,0.135,0.125,0.893,0.397,0.5,91.002,audio_features,6QJoWMGCwp6VPXfsJcNGHU,spotify:track:6QJoWMGCwp6VPXfsJcNGHU,https://api.spotify.com/v1/tracks/6QJoWMGCwp6VPXfsJcNGHU,https://api.spotify.com/v1/audio-analysis/6QJoWMGCwp6VPXfsJcNGHU,151607,4
9437,18SDFwz5UNo3C7M3FzGCyN,Lotus Eater,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,Soundtrack To A Death,2014-11-17,0.571,0.373,11,-8.068,1,0.348,0.736,0.458,0.141,0.501,135.796,audio_features,18SDFwz5UNo3C7M3FzGCyN,spotify:track:18SDFwz5UNo3C7M3FzGCyN,https://api.spotify.com/v1/tracks/18SDFwz5UNo3C7M3FzGCyN,https://api.spotify.com/v1/audio-analysis/18SDFwz5UNo3C7M3FzGCyN,145655,1
9438,2UciqgwVDwro0fev3MFbxJ,ATM,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,KOD,2018-04-20,0.772,0.498,8,-7.661,1,0.649,0.115,0.0,0.0898,0.351,81.817,audio_features,2UciqgwVDwro0fev3MFbxJ,spotify:track:2UciqgwVDwro0fev3MFbxJ,https://api.spotify.com/v1/tracks/2UciqgwVDwro0fev3MFbxJ,https://api.spotify.com/v1/audio-analysis/2UciqgwVDwro0fev3MFbxJ,216727,4
9439,4MHGXPNVMx9tp8WEaex15z,"Andy, You're A Star",0C0XlULifJtAgn6ZNCW2eu,The Killers,Hot Fuss,2004-06-15,0.505,0.546,1,-5.028,0,0.0257,0.243,0.00718,0.186,0.685,84.115,audio_features,4MHGXPNVMx9tp8WEaex15z,spotify:track:4MHGXPNVMx9tp8WEaex15z,https://api.spotify.com/v1/tracks/4MHGXPNVMx9tp8WEaex15z,https://api.spotify.com/v1/audio-analysis/4MHGXPNVMx9tp8WEaex15z,194200,4
9440,4iQ0zdwIfwSHkle3rZo5bW,Never Say Never,7ymhGfvQPQLHU20RovzLMJ,Thundamentals,Everyone We Know,2017-02-10,0.798,0.854,6,-3.778,0,0.214,0.0833,2.89e-06,0.276,0.951,93.018,audio_features,4iQ0zdwIfwSHkle3rZo5bW,spotify:track:4iQ0zdwIfwSHkle3rZo5bW,https://api.spotify.com/v1/tracks/4iQ0zdwIfwSHkle3rZo5bW,https://api.spotify.com/v1/audio-analysis/4iQ0zdwIfwSHkle3rZo5bW,203227,4
9441,50M2QjfSM82wkJ1d0iV4mh,Daydreamin' (feat. Jill Scott),01QTIT5P1pFP3QnnFSdsJf,"Lupe Fiasco, Jill Scott",Lupe Fiasco's Food & Liquor,2006-06-27,0.533,0.739,5,-3.573,0,0.0602,0.029,0.0,0.266,0.617,81.37,audio_features,50M2QjfSM82wkJ1d0iV4mh,spotify:track:50M2QjfSM82wkJ1d0iV4mh,https://api.spotify.com/v1/tracks/50M2QjfSM82wkJ1d0iV4mh,https://api.spotify.com/v1/audio-analysis/50M2QjfSM82wkJ1d0iV4mh,234307,4
9442,6AF1WkJbN24PB1aLmYKmHc,Snatch,1oG2f8B49xa2z9ih8EnqdD,Magnetude,Snatch / Signals,2018-03-02,0.505,0.88,11,-3.403,1,0.126,2.18e-05,0.85,0.167,0.287,172.04,audio_features,6AF1WkJbN24PB1aLmYKmHc,spotify:track:6AF1WkJbN24PB1aLmYKmHc,https://api.spotify.com/v1/tracks/6AF1WkJbN24PB1aLmYKmHc,https://api.spotify.com/v1/audio-analysis/6AF1WkJbN24PB1aLmYKmHc,330174,4
9443,26VG1uCazw9xtVnq8A1vtd,I Don't Care,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,Folie à Deux,2008-01-01,0.55,0.938,11,-3.556,0,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,audio_features,26VG1uCazw9xtVnq8A1vtd,spotify:track:26VG1uCazw9xtVnq8A1vtd,https://api.spotify.com/v1/tracks/26VG1uCazw9xtVnq8A1vtd,https://api.spotify.com/v1/audio-analysis/26VG1uCazw9xtVnq8A1vtd,214493,4
9444,3UGe9YVS1ooqw0QmKnxt1m,PLUR Police - Jauz Remix,2DuJi13MWHjRHrqRUwk8vH,"Knife Party, Jauz",Trigger Warning,2015-11-20,0.508,0.973,5,-2.587,0,0.155,0.00169,0.0103,0.327,0.305,74.958,audio_features,3UGe9YVS1ooqw0QmKnxt1m,spotify:track:3UGe9YVS1ooqw0QmKnxt1m,https://api.spotify.com/v1/tracks/3UGe9YVS1ooqw0QmKnxt1m,https://api.spotify.com/v1/audio-analysis/3UGe9YVS1ooqw0QmKnxt1m,225700,4
9445,3mRLHiSHYtC8Hk7bzZdUs1,River,0yb46jwm7gqbZXVXZQ8Z1e,Bishop Briggs,Church Of Scars,2018-04-20,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,audio_features,3mRLHiSHYtC8Hk7bzZdUs1,spotify:track:3mRLHiSHYtC8Hk7bzZdUs1,https://api.spotify.com/v1/tracks/3mRLHiSHYtC8Hk7bzZdUs1,https://api.spotify.com/v1/audio-analysis/3mRLHiSHYtC8Hk7bzZdUs1,216133,4
9446,47wq2z7KMHDRnoSMdZODUA,Something For Your M.I.N.D.,0Wkm45quqfx3NepJpXDvwE,Superorganism,Something For Your M.I.N.D.,2017-09-05,0.698,0.542,2,-4.317,1,0.131,0.132,0.00117,0.199,0.664,140.096,audio_features,47wq2z7KMHDRnoSMdZODUA,spotify:track:47wq2z7KMHDRnoSMdZODUA,https://api.spotify.com/v1/tracks/47wq2z7KMHDRnoSMdZODUA,https://api.spotify.com/v1/audio-analysis/47wq2z7KMHDRnoSMdZODUA,165391,4
9447,4YINQq6CSDXcbVuknyGcMN,Into The Sky,6n28c9qs9hNGriNa72b26u,PNAU,Into The Sky,2017-08-25,0.407,0.916,0,-2.527,1,0.113,0.00218,0.0,0.343,0.633,97.226,audio_features,4YINQq6CSDXcbVuknyGcMN,spotify:track:4YINQq6CSDXcbVuknyGcMN,https://api.spotify.com/v1/tracks/4YINQq6CSDXcbVuknyGcMN,https://api.spotify.com/v1/audio-analysis/4YINQq6CSDXcbVuknyGcMN,177465,4
9448,0qnqsfFYgBo0sPHM2JmfTq,"Right Here, Right Now",4Y7tXHSEejGu1vQ9bwDdXW,Fatboy Slim,You've Come a Long Way Baby (10th Anniversary Edition),1998-10-19,0.56,0.859,4,-8.037,0,0.141,0.0136,0.521,0.672,0.114,124.663,audio_features,0qnqsfFYgBo0sPHM2JmfTq,spotify:track:0qnqsfFYgBo0sPHM2JmfTq,https://api.spotify.com/v1/tracks/0qnqsfFYgBo0sPHM2JmfTq,https://api.spotify.com/v1/audio-analysis/0qnqsfFYgBo0sPHM2JmfTq,387707,4
9449,5FYRDy9dLVi2uTa8httrVk,Comeback Kid,11wRdbnoYqRddKBrpHt4Ue,Kasabian,For Crying Out Loud (Deluxe),2017-05-05,0.486,0.926,9,-3.864,0,0.0932,0.00301,0.0,0.0473,0.551,139.985,audio_features,5FYRDy9dLVi2uTa8httrVk,spotify:track:5FYRDy9dLVi2uTa8httrVk,https://api.spotify.com/v1/tracks/5FYRDy9dLVi2uTa8httrVk,https://api.spotify.com/v1/audio-analysis/5FYRDy9dLVi2uTa8httrVk,260173,4
9450,1bx7OUl2UmAnA5oZkm9If7,Jerk It Out,4rGrN4XDYhP6dUAZMvcuHr,Caesars,Jerk It Out,2005-01-14,0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,audio_features,1bx7OUl2UmAnA5oZkm9If7,spotify:track:1bx7OUl2UmAnA5oZkm9If7,https://api.spotify.com/v1/tracks/1bx7OUl2UmAnA5oZkm9If7,https://api.spotify.com/v1/audio-analysis/1bx7OUl2UmAnA5oZkm9If7,195667,4
9451,72aCha2Meq7txnk451hz7k,Helicopter,3MM8mtgFzaEJsqbjZBSsHJ,Bloc Party,Silent Alarm,2005-01-01,0.466,0.954,11,-3.633,0,0.132,0.00015,0.00343,0.387,0.396,170.058,audio_features,72aCha2Meq7txnk451hz7k,spotify:track:72aCha2Meq7txnk451hz7k,https://api.spotify.com/v1/tracks/72aCha2Meq7txnk451hz7k,https://api.spotify.com/v1/audio-analysis/72aCha2Meq7txnk451hz7k,220173,4
9452,60eOMEt3WNVX1m1jmApmnX,Live in the Moment,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,Woodstock,2017-06-16,0.546,0.583,6,-7.317,0,0.0348,0.002,0.173,0.115,0.235,128.017,audio_features,60eOMEt3WNVX1m1jmApmnX,spotify:track:60eOMEt3WNVX1m1jmApmnX,https://api.spotify.com/v1/tracks/60eOMEt3WNVX1m1jmApmnX,https://api.spotify.com/v1/audio-analysis/60eOMEt3WNVX1m1jmApmnX,246787,4
9453,51fYtowi5L9QdiX7OHZpYz,Run,2ABBMkcUeM9hdpimo86mo6,Tourist,U,2016-05-06,0.556,0.898,1,-5.465,1,0.0587,0.57,0.897,0.0951,0.127,125.99,audio_features,51fYtowi5L9QdiX7OHZpYz,spotify:track:51fYtowi5L9QdiX7OHZpYz,https://api.spotify.com/v1/tracks/51fYtowi5L9QdiX7OHZpYz,https://api.spotify.com/v1/audio-analysis/51fYtowi5L9QdiX7OHZpYz,359785,4
9454,1DOC9RFiw5zDRBm1w5IM6s,We Got U,4CTKqs11Zgsv8EZTVzx764,"Lemaitre, The Knocks",We Got U,2016-06-17,0.567,0.677,11,-3.904,0,0.0348,0.015,4.43e-05,0.134,0.441,126.958,audio_features,1DOC9RFiw5zDRBm1w5IM6s,spotify:track:1DOC9RFiw5zDRBm1w5IM6s,https://api.spotify.com/v1/tracks/1DOC9RFiw5zDRBm1w5IM6s,https://api.spotify.com/v1/audio-analysis/1DOC9RFiw5zDRBm1w5IM6s,210040,4
9455,73QSYYgsMuF6I7aiLFDuvG,Closer,4CTKqs11Zgsv8EZTVzx764,"Lemaitre, Jennie A.",Chapter One,2017-06-02,0.583,0.785,2,-3.991,0,0.0337,0.0012,0.0127,0.124,0.355,91.977,audio_features,73QSYYgsMuF6I7aiLFDuvG,spotify:track:73QSYYgsMuF6I7aiLFDuvG,https://api.spotify.com/v1/tracks/73QSYYgsMuF6I7aiLFDuvG,https://api.spotify.com/v1/audio-analysis/73QSYYgsMuF6I7aiLFDuvG,270589,4
9456,7ipd9Og1Uw8V3d91n0DpXc,Higher,4CTKqs11Zgsv8EZTVzx764,"Lemaitre, Maty Noyes",Chapter One,2017-06-02,0.466,0.841,4,-4.683,0,0.0873,0.219,0.000286,0.14,0.317,171.874,audio_features,7ipd9Og1Uw8V3d91n0DpXc,spotify:track:7ipd9Og1Uw8V3d91n0DpXc,https://api.spotify.com/v1/tracks/7ipd9Og1Uw8V3d91n0DpXc,https://api.spotify.com/v1/audio-analysis/7ipd9Og1Uw8V3d91n0DpXc,231040,4
9457,3LDvLibID9j32PoWnT6v80,Killem With Kindness,1LrWZc2qPhRCHyr6XtpBxq,Dizzy Wright,The Golden Age,2013-08-19,0.705,0.611,2,-6.772,0,0.236,0.0309,0.0,0.0903,0.596,87.996,audio_features,3LDvLibID9j32PoWnT6v80,spotify:track:3LDvLibID9j32PoWnT6v80,https://api.spotify.com/v1/tracks/3LDvLibID9j32PoWnT6v80,https://api.spotify.com/v1/audio-analysis/3LDvLibID9j32PoWnT6v80,208273,4
9458,21YxK0klhpfLW8budkJaMF,Lust For Life,33EUXrFKGjpUSGacqEHhU4,Iggy Pop,Lust For Life,1977-08-29,0.383,0.97,9,-5.638,1,0.0435,0.0276,0.0,0.0942,0.62,101.603,audio_features,21YxK0klhpfLW8budkJaMF,spotify:track:21YxK0klhpfLW8budkJaMF,https://api.spotify.com/v1/tracks/21YxK0klhpfLW8budkJaMF,https://api.spotify.com/v1/audio-analysis/21YxK0klhpfLW8budkJaMF,313926,4
9459,5n5rg7PCto4Ivn3avhiXK1,Rain,622HMYOaiqowUmcd5t3b7t,Dragon,Cuts From The Tough Times,1990,0.59,0.45,4,-12.599,1,0.0325,0.0519,0.000851,0.0894,0.571,157.026,audio_features,5n5rg7PCto4Ivn3avhiXK1,spotify:track:5n5rg7PCto4Ivn3avhiXK1,https://api.spotify.com/v1/tracks/5n5rg7PCto4Ivn3avhiXK1,https://api.spotify.com/v1/audio-analysis/5n5rg7PCto4Ivn3avhiXK1,219200,4
9460,5ottrg422qsSZyX7pVtuoL,What Should I Do,30iQozQQHxvlI4n6SoCs3c,"Mike Rogers, Abee",What Should I Do,2018-04-06,0.699,0.566,10,-5.459,0,0.0457,0.0259,1.23e-06,0.0745,0.453,89.019,audio_features,5ottrg422qsSZyX7pVtuoL,spotify:track:5ottrg422qsSZyX7pVtuoL,https://api.spotify.com/v1/tracks/5ottrg422qsSZyX7pVtuoL,https://api.spotify.com/v1/audio-analysis/5ottrg422qsSZyX7pVtuoL,175909,4
9461,6hD8W5jzpwAnaOWadaQXCS,Crazy,0KtaCKmTMIQZsxlOgyNa04,Dune Rats,Crazy,2019-11-03,0.543,0.943,5,-3.949,1,0.0512,0.000308,0.0,0.089,0.662,140.089,audio_features,6hD8W5jzpwAnaOWadaQXCS,spotify:track:6hD8W5jzpwAnaOWadaQXCS,https://api.spotify.com/v1/tracks/6hD8W5jzpwAnaOWadaQXCS,https://api.spotify.com/v1/audio-analysis/6hD8W5jzpwAnaOWadaQXCS,162983,4
9462,7ksHlAdmLYHiN1sk7Mcvzw,Android,7oPftvlwr6VrsViSDV7fJY,Green Day,Kerplunk!,1992-01-17,0.218,0.989,3,-4.553,1,0.214,0.00512,1.54e-05,0.088,0.464,199.711,audio_features,7ksHlAdmLYHiN1sk7Mcvzw,spotify:track:7ksHlAdmLYHiN1sk7Mcvzw,https://api.spotify.com/v1/tracks/7ksHlAdmLYHiN1sk7Mcvzw,https://api.spotify.com/v1/audio-analysis/7ksHlAdmLYHiN1sk7Mcvzw,180528,4
